ATTENUATION/DISPERSION FOR   95.00000 GHZ
RAY PATH ANGLE:   0.00 DEGREES FROM ZENITH

INTEGRATED ATTENUATION (DB) :      0.019
INTEGRATED DISPERSION (PS) :      0.000

   HEIGHT    ATTEN    DELAY       PRES     TEMP      RH       LWC      RR
   0.000     0.000    0.000        0.00     0.00   0.000    0.000     0.00
   0.000     0.000    0.000        0.00     0.00   0.000    0.000     0.00
   0.000     0.000    0.000        0.00     0.00   0.000    0.000     0.00
   0.000     0.000    0.000        0.00     0.00   0.000    0.000     0.00
   0.000     0.000    0.000        0.00     0.00   0.000    0.000     0.00
   0.000     0.000    0.000        0.00     0.00   0.000    0.000     0.00
   0.000     0.000    0.000        0.00     0.00   0.000    0.000     0.00
   0.000     0.000    0.000        0.00     0.00   0.000    0.000     0.00
   0.000     0.000    0.000        0.00     0.00   0.000    0.000     0.00
   0.000     0.000    0.000        0.00     0.00   0.000    0.000     0.00
   0.000     0.000    0.000        0.00     0.00   0.000    0.000     0.00
   0.000     0.000    0.000        0.00     0.00   0.000    0.000     0.00
   0.000     0.000    0.000        0.00     0.00   0.000    0.000     0.00
   0.000     0.000    0.000        0.00     0.00   0.000    0.000     0.00
   0.000     0.000    0.000        0.00     0.00   0.000    0.000     0.00
   0.000     0.000    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000     0.000    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000     0.000    0.000        0.00     0.00   0.000    0.000     0.00
   0.000     0.000    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000    12.770    0.000        0.00     0.00   0.000    0.000     0.00
   0.000     0.000    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000     0.000    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000     0.000    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000     0.000    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000     0.000    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000     0.000    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000     0.000    0.000        0.00     0.00   0.000    0.000     0.00
   0.000     0.000  *******        0.00     0.00   0.000    0.000     0.00
   0.000     0.000  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000     0.000  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******   12.770        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000     0.000    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000     0.000  *******        0.00     0.00   0.000    0.000     0.00
   0.000     0.000  *******        0.00     0.00   0.000    0.000     0.00
   0.000     0.000  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000     0.000  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   893.192  *******        0.00     0.00   0.000    0.000     0.00
   0.000     0.000  *******        0.00     0.00   0.000    0.000     0.00
   0.000     0.000    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   893.224  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000     0.000  *******        0.00     0.00   0.000    0.000     0.00
   0.000     0.000    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   805.489  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000     0.000    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   796.006    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000     0.000  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   513.882  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  893.192        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000     0.052  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000     0.000  893.224        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000     0.000  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000     0.056  *******        0.00     0.00   0.000    0.000     0.00
 *******     0.000  *******        0.00     0.00   0.000    0.000     0.00
 *******     0.000  *******        0.00     0.00   0.000    0.000     0.00
 *******     0.000  *******        0.00     0.00   0.000    0.000     0.00
 *******     0.000  *******        0.00     0.00   0.000    0.000     0.00
 *******     0.000  *******        0.00     0.00   0.000    0.000     0.00
 *******     0.000  *******        0.00     0.00   0.000    0.000     0.00
   0.000     0.000    0.000        0.00     0.00   0.000    0.000     0.00
 *******   *******    0.000        0.00     0.00   0.000    0.000     0.00
 *******   *******  *******        0.00     0.00   0.000    0.000     0.00
 *******   *******  *******        0.00     0.00   0.000    0.000     0.00
 *******   *******  *******        0.00     0.00   0.000    0.000     0.00
 *******   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
